country,year,month,mean_temp
ecuador,2010,09_Sep,20.73
ecuador,2010,10_Oct,21.06
ecuador,2010,11_Nov,20.77
ecuador,2010,12_Dec,20.71
ecuador,2011,01_Jan,21.16
ecuador,2011,02_Feb,21.24
ecuador,2011,03_Mar,21.04
ecuador,2011,04_Apr,21.47
ecuador,2011,05_May,21.6
ecuador,2011,06_Jun,21.42
ecuador,2011,07_Jul,20.51
ecuador,2011,08_Aug,20.9
ecuador,2011,09_Sep,20.88
ecuador,2011,10_Oct,20.72
ecuador,2011,11_Nov,21.2
ecuador,2011,12_Dec,21.23
ecuador,2012,01_Jan,21.03
ecuador,2012,02_Feb,20.85
ecuador,2012,03_Mar,21.46
ecuador,2012,04_Apr,21.72
ecuador,2012,05_May,21.69
ecuador,2012,06_Jun,21.53
ecuador,2012,07_Jul,21.06
ecuador,2012,08_Aug,20.93
ecuador,2012,09_Sep,21.23
ecuador,2012,10_Oct,21.38
ecuador,2012,11_Nov,21.61
ecuador,2012,12_Dec,21.38
ecuador,2013,01_Jan,21.72
ecuador,2013,02_Feb,21.52
ecuador,2013,03_Mar,21.49
ecuador,2013,04_Apr,21.13
ecuador,2013,05_May,21.02
ecuador,2013,06_Jun,20.49
ecuador,2013,07_Jul,20.01
ecuador,2013,08_Aug,20.33
ecuador,2013,09_Sep,21.12
ecuador,2013,10_Oct,21.21
ecuador,2013,11_Nov,21.36
ecuador,2013,12_Dec,21.62
ecuador,2014,01_Jan,21.74
ecuador,2014,02_Feb,21.59
ecuador,2014,03_Mar,21.59
ecuador,2014,04_Apr,21.58
ecuador,2014,05_May,22.12
ecuador,2014,06_Jun,21.82
ecuador,2014,07_Jul,21.16
ecuador,2014,08_Aug,20.96
ecuador,2014,09_Sep,21.43
ecuador,2014,10_Oct,21.68
ecuador,2014,11_Nov,21.73
ecuador,2014,12_Dec,21.79
ecuador,2015,01_Jan,21.64
ecuador,2015,02_Feb,21.97
ecuador,2015,03_Mar,21.73
ecuador,2015,04_Apr,21.91
ecuador,2015,05_May,22.47
ecuador,2015,06_Jun,22.05
ecuador,2015,07_Jul,21.58
ecuador,2015,08_Aug,21.62
ecuador,2015,09_Sep,22.56
ecuador,2015,10_Oct,22.56
ecuador,2015,11_Nov,22.54
ecuador,2015,12_Dec,22.56
ecuador,2016,01_Jan,22.9
ecuador,2016,02_Feb,22.55
ecuador,2016,03_Mar,22.5
ecuador,2016,04_Apr,22.14
ecuador,2016,05_May,22.13
ecuador,2016,06_Jun,21.31
ecuador,2016,07_Jul,21.02
ecuador,2016,08_Aug,21.69
ecuador,2016,09_Sep,21.59
ecuador,2016,10_Oct,21.79
ecuador,2016,11_Nov,21.86
ecuador,2016,12_Dec,21.72
ecuador,2017,01_Jan,22.14
ecuador,2017,02_Feb,22.22
ecuador,2017,03_Mar,22.3
ecuador,2017,04_Apr,22.29
ecuador,2017,05_May,22.02
ecuador,2017,06_Jun,21.4
ecuador,2017,07_Jul,20.79
ecuador,2017,08_Aug,20.81
ecuador,2017,09_Sep,21.29
ecuador,2017,10_Oct,22.22
ecuador,2017,11_Nov,21.66
ecuador,2017,12_Dec,21.28
ecuador,2018,01_Jan,21.48
ecuador,2018,02_Feb,21.59
ecuador,2018,03_Mar,21.79
ecuador,2018,04_Apr,21.51
ecuador,2018,05_May,22.33
ecuador,2018,06_Jun,20.94
ecuador,2018,07_Jul,20.67
ecuador,2018,08_Aug,21.03
ecuador,2018,09_Sep,21.41
ecuador,2018,10_Oct,21.63
ecuador,2018,11_Nov,21.71
ecuador,2018,12_Dec,21.87
ecuador,2019,01_Jan,22.17
ecuador,2019,02_Feb,22.34
ecuador,2019,03_Mar,22.01
ecuador,2019,04_Apr,22.17
ecuador,2019,05_May,22.18
ecuador,2019,06_Jun,21.27
ecuador,2019,07_Jul,21.85
ecuador,2019,08_Aug,21.59
ecuador,2019,09_Sep,21.63
ecuador,2019,10_Oct,21.63
ecuador,2019,11_Nov,22.34
ecuador,2019,12_Dec,22.45
ecuador,2020,01_Jan,22.42
ecuador,2020,02_Feb,22.84
ecuador,2020,03_Mar,22.33
ecuador,2020,04_Apr,22.28
ecuador,2020,05_May,22.17
ecuador,2020,06_Jun,21.46
ecuador,2020,07_Jul,21.22
ecuador,2020,08_Aug,20.99
ecuador,2020,09_Sep,21.18
ecuador,2020,10_Oct,21.71
ecuador,2020,11_Nov,21.39
ecuador,2020,12_Dec,21.41
ecuador,2021,01_Jan,21.87
ecuador,2021,02_Feb,20.58
ecuador,2021,03_Mar,21.02
ecuador,2021,04_Apr,21.62
ecuador,2021,05_May,21.65
ecuador,2021,06_Jun,20.91
ecuador,2021,07_Jul,21.26
ecuador,2021,08_Aug,21.34
ecuador,2021,09_Sep,21.22
ecuador,2021,10_Oct,21.64
ecuador,2021,11_Nov,21.58
ecuador,2021,12_Dec,21.81
gabon,1901,01_Jan,25.28
gabon,1901,02_Feb,25.53
gabon,1901,03_Mar,25.12
gabon,1901,04_Apr,25.56
gabon,1901,05_May,24.84
gabon,1901,06_Jun,23.55
gabon,1901,07_Jul,22.75
gabon,1901,08_Aug,22.74
gabon,1901,09_Sep,23.94
gabon,1901,10_Oct,25.04
gabon,1901,11_Nov,24.92
gabon,1901,12_Dec,24.86
gabon,1902,01_Jan,25.58
gabon,1902,02_Feb,25.02
gabon,1902,03_Mar,25.58
gabon,1902,04_Apr,25.34
gabon,1902,05_May,25.39
gabon,1902,06_Jun,23.95
gabon,1902,07_Jul,22.65
gabon,1902,08_Aug,23.6
gabon,1902,09_Sep,24.57
gabon,1902,10_Oct,25.04
gabon,1902,11_Nov,24.92
gabon,1902,12_Dec,24.86
gabon,1903,01_Jan,25.98
gabon,1903,02_Feb,25.91
gabon,1903,03_Mar,26.08
gabon,1903,04_Apr,25.76
gabon,1903,05_May,25.12
gabon,1903,06_Jun,23.35
gabon,1903,07_Jul,22.85
gabon,1903,08_Aug,23.51
gabon,1903,09_Sep,24.85
gabon,1903,10_Oct,25.04
gabon,1903,11_Nov,24.92
gabon,1903,12_Dec,24.86
gabon,1904,01_Jan,25.58
gabon,1904,02_Feb,25.22
gabon,1904,03_Mar,25.19
gabon,1904,04_Apr,25.29
gabon,1904,05_May,24.93
gabon,1904,06_Jun,23.75
gabon,1904,07_Jul,22.17
gabon,1904,08_Aug,22.72
gabon,1904,09_Sep,24.85
gabon,1904,10_Oct,25.04
gabon,1904,11_Nov,24.92
gabon,1904,12_Dec,24.86
gabon,1905,01_Jan,25.98
gabon,1905,02_Feb,26.1
gabon,1905,03_Mar,26.44
gabon,1905,04_Apr,26.27
gabon,1905,05_May,25.54
gabon,1905,06_Jun,23.65
gabon,1905,07_Jul,22.55
gabon,1905,08_Aug,23.7
gabon,1905,09_Sep,24.27
gabon,1905,10_Oct,25.04
gabon,1905,11_Nov,24.92
gabon,1905,12_Dec,24.86
gabon,1906,01_Jan,25.4
gabon,1906,02_Feb,25.61
gabon,1906,03_Mar,26.15
gabon,1906,04_Apr,26.32
gabon,1906,05_May,25.02
gabon,1906,06_Jun,23.85
gabon,1906,07_Jul,22.95
gabon,1906,08_Aug,23.31
gabon,1906,09_Sep,24.85
gabon,1906,10_Oct,25.04
gabon,1906,11_Nov,24.92
gabon,1906,12_Dec,24.86
gabon,1907,01_Jan,25.22
gabon,1907,02_Feb,25.81
gabon,1907,03_Mar,25.85
gabon,1907,04_Apr,25.69
gabon,1907,05_May,25.31
gabon,1907,06_Jun,23.85
gabon,1907,07_Jul,23.82
gabon,1907,08_Aug,23.98
gabon,1907,09_Sep,24.75
gabon,1907,10_Oct,25.04
gabon,1907,11_Nov,24.92
gabon,1907,12_Dec,24.86
gabon,1908,01_Jan,25.22
gabon,1908,02_Feb,25.22
gabon,1908,03_Mar,25.68
gabon,1908,04_Apr,25.76
gabon,1908,05_May,25.31
gabon,1908,06_Jun,22.87
gabon,1908,07_Jul,22.85
gabon,1908,08_Aug,22.24
gabon,1908,09_Sep,24.17
gabon,1908,10_Oct,25.04
gabon,1908,11_Nov,24.92
gabon,1908,12_Dec,24.86
gabon,1909,01_Jan,25.58
gabon,1909,02_Feb,25.81
gabon,1909,03_Mar,25.93
gabon,1909,04_Apr,26.21
gabon,1909,05_May,25.46
gabon,1909,06_Jun,24.9
gabon,1909,07_Jul,23.92
gabon,1909,08_Aug,23.21
gabon,1909,09_Sep,25.23
gabon,1909,10_Oct,25.04
gabon,1909,11_Nov,24.92
gabon,1909,12_Dec,24.86
gabon,1910,01_Jan,24.94
gabon,1910,02_Feb,24.92
gabon,1910,03_Mar,25.09
gabon,1910,04_Apr,24.9
gabon,1910,05_May,25.07
gabon,1910,06_Jun,24.61
gabon,1910,07_Jul,23.44
gabon,1910,08_Aug,23.21
gabon,1910,09_Sep,24.07
gabon,1910,10_Oct,25.04
gabon,1910,11_Nov,24.3
gabon,1910,12_Dec,24.5
gabon,1911,01_Jan,25.12
gabon,1911,02_Feb,25.31
gabon,1911,03_Mar,26.25
gabon,1911,04_Apr,26.06
gabon,1911,05_May,25.84
gabon,1911,06_Jun,24.32
gabon,1911,07_Jul,23.44
gabon,1911,08_Aug,23.51
gabon,1911,09_Sep,24.57
gabon,1911,10_Oct,25.04
gabon,1911,11_Nov,24.92
gabon,1911,12_Dec,24.86
gabon,1912,01_Jan,25.68
gabon,1912,02_Feb,26.48
gabon,1912,03_Mar,26.67
gabon,1912,04_Apr,26.56
gabon,1912,05_May,25.81
gabon,1912,06_Jun,24.64
gabon,1912,07_Jul,22.75
gabon,1912,08_Aug,23.37
gabon,1912,09_Sep,24.3
gabon,1912,10_Oct,24.7
gabon,1912,11_Nov,24.22
gabon,1912,12_Dec,24.78
gabon,1913,01_Jan,25.32
gabon,1913,02_Feb,25.02
gabon,1913,03_Mar,25.37
gabon,1913,04_Apr,25.49
gabon,1913,05_May,25.23
gabon,1913,06_Jun,23.26
gabon,1913,07_Jul,22.65
gabon,1913,08_Aug,23.41
gabon,1913,09_Sep,24.17
gabon,1913,10_Oct,25.04
gabon,1913,11_Nov,24.92
gabon,1913,12_Dec,24.86
gabon,1914,01_Jan,26.17
gabon,1914,02_Feb,25.91
gabon,1914,03_Mar,26.52
gabon,1914,04_Apr,26.1
gabon,1914,05_May,25.32
gabon,1914,06_Jun,23.65
gabon,1914,07_Jul,22.65
gabon,1914,08_Aug,23.41
gabon,1914,09_Sep,24.94
gabon,1914,10_Oct,25.04
gabon,1914,11_Nov,24.92
gabon,1914,12_Dec,24.86
gabon,1915,01_Jan,25.58
gabon,1915,02_Feb,25.81
gabon,1915,03_Mar,25.83
gabon,1915,04_Apr,25.87
gabon,1915,05_May,25.12
gabon,1915,06_Jun,23.95
gabon,1915,07_Jul,22.85
gabon,1915,08_Aug,23.21
gabon,1915,09_Sep,24.37
gabon,1915,10_Oct,25.04
gabon,1915,11_Nov,24.92
gabon,1915,12_Dec,24.86
gabon,1916,01_Jan,25.58
gabon,1916,02_Feb,25.81
gabon,1916,03_Mar,25.79
gabon,1916,04_Apr,25.6
gabon,1916,05_May,25.24
gabon,1916,06_Jun,23.95
gabon,1916,07_Jul,22.85
gabon,1916,08_Aug,23.21
gabon,1916,09_Sep,24.37
gabon,1916,10_Oct,25.04
gabon,1916,11_Nov,24.92
gabon,1916,12_Dec,24.86
gabon,1917,01_Jan,25.58
gabon,1917,02_Feb,25.81
gabon,1917,03_Mar,25.73
gabon,1917,04_Apr,25.78
gabon,1917,05_May,25.41
gabon,1917,06_Jun,23.95
gabon,1917,07_Jul,22.85
gabon,1917,08_Aug,23.21
gabon,1917,09_Sep,24.37
gabon,1917,10_Oct,25.04
gabon,1917,11_Nov,24.92
gabon,1917,12_Dec,24.86
gabon,1918,01_Jan,25.58
gabon,1918,02_Feb,25.81
gabon,1918,03_Mar,25.98
gabon,1918,04_Apr,25.7
gabon,1918,05_May,25.14
gabon,1918,06_Jun,23.95
gabon,1918,07_Jul,22.85
gabon,1918,08_Aug,23.21
gabon,1918,09_Sep,24.37
gabon,1918,10_Oct,25.04
gabon,1918,11_Nov,24.92
gabon,1918,12_Dec,24.86
gabon,1919,01_Jan,25.58
gabon,1919,02_Feb,25.81
gabon,1919,03_Mar,25.98
gabon,1919,04_Apr,25.96
gabon,1919,05_May,24.82
gabon,1919,06_Jun,23.95
gabon,1919,07_Jul,22.85
gabon,1919,08_Aug,23.21
gabon,1919,09_Sep,24.37
gabon,1919,10_Oct,25.04
gabon,1919,11_Nov,24.92
gabon,1919,12_Dec,24.86
gabon,1920,01_Jan,25.58
gabon,1920,02_Feb,25.81
gabon,1920,03_Mar,25.98
gabon,1920,04_Apr,25.68
gabon,1920,05_May,25.19
gabon,1920,06_Jun,23.95
gabon,1920,07_Jul,22.85
gabon,1920,08_Aug,23.21
gabon,1920,09_Sep,24.37
gabon,1920,10_Oct,25.04
gabon,1920,11_Nov,24.92
gabon,1920,12_Dec,24.86
gabon,1921,01_Jan,25.58
gabon,1921,02_Feb,25.81
gabon,1921,03_Mar,25.79
gabon,1921,04_Apr,25.78
gabon,1921,05_May,25.28
gabon,1921,06_Jun,23.95
gabon,1921,07_Jul,22.85
gabon,1921,08_Aug,23.21
gabon,1921,09_Sep,24.37
gabon,1921,10_Oct,25.04
gabon,1921,11_Nov,24.92
gabon,1921,12_Dec,24.86
gabon,1922,01_Jan,25.58
gabon,1922,02_Feb,25.81
gabon,1922,03_Mar,25.77
gabon,1922,04_Apr,25.8
gabon,1922,05_May,25.21
gabon,1922,06_Jun,23.95
gabon,1922,07_Jul,22.85
gabon,1922,08_Aug,23.21
gabon,1922,09_Sep,24.37
gabon,1922,10_Oct,25.04
gabon,1922,11_Nov,24.92
gabon,1922,12_Dec,24.86
gabon,1923,01_Jan,25.58
gabon,1923,02_Feb,25.81
gabon,1923,03_Mar,25.72
gabon,1923,04_Apr,25.78
gabon,1923,05_May,25.17
gabon,1923,06_Jun,23.95
gabon,1923,07_Jul,22.85
gabon,1923,08_Aug,23.21
gabon,1923,09_Sep,24.37
gabon,1923,10_Oct,25.04
gabon,1923,11_Nov,24.92
gabon,1923,12_Dec,24.86
gabon,1924,01_Jan,25.58
gabon,1924,02_Feb,25.81
gabon,1924,03_Mar,25.98
gabon,1924,04_Apr,25.8
gabon,1924,05_May,25.51
gabon,1924,06_Jun,23.95
gabon,1924,07_Jul,22.85
gabon,1924,08_Aug,23.21
gabon,1924,09_Sep,24.37
gabon,1924,10_Oct,25.04
gabon,1924,11_Nov,24.92
gabon,1924,12_Dec,24.86
gabon,1925,01_Jan,25.58
gabon,1925,02_Feb,25.81
gabon,1925,03_Mar,25.98
gabon,1925,04_Apr,25.7
gabon,1925,05_May,25.17
gabon,1925,06_Jun,23.95
gabon,1925,07_Jul,22.85
gabon,1925,08_Aug,23.21
gabon,1925,09_Sep,24.37
gabon,1925,10_Oct,25.04
gabon,1925,11_Nov,24.92
gabon,1925,12_Dec,24.86
gabon,1926,01_Jan,25.58
gabon,1926,02_Feb,25.81
gabon,1926,03_Mar,25.81
gabon,1926,04_Apr,25.87
gabon,1926,05_May,25.21
gabon,1926,06_Jun,23.95
gabon,1926,07_Jul,22.85
gabon,1926,08_Aug,23.21
gabon,1926,09_Sep,24.37
gabon,1926,10_Oct,25.04
gabon,1926,11_Nov,24.92
gabon,1926,12_Dec,24.86
gabon,1927,01_Jan,25.58
gabon,1927,02_Feb,25.81
gabon,1927,03_Mar,25.72
gabon,1927,04_Apr,25.82
gabon,1927,05_May,25.46
gabon,1927,06_Jun,23.95
gabon,1927,07_Jul,22.85
gabon,1927,08_Aug,23.21
gabon,1927,09_Sep,24.37
gabon,1927,10_Oct,25.04
gabon,1927,11_Nov,24.92
gabon,1927,12_Dec,24.86
gabon,1928,01_Jan,25.58
gabon,1928,02_Feb,25.81
gabon,1928,03_Mar,25.98
gabon,1928,04_Apr,25.78
gabon,1928,05_May,25.49
gabon,1928,06_Jun,23.95
gabon,1928,07_Jul,22.85
gabon,1928,08_Aug,23.21
gabon,1928,09_Sep,24.37
gabon,1928,10_Oct,25.04
gabon,1928,11_Nov,24.92
gabon,1928,12_Dec,24.86
gabon,1929,01_Jan,25.58
gabon,1929,02_Feb,25.81
gabon,1929,03_Mar,25.98
gabon,1929,04_Apr,25.7
gabon,1929,05_May,24.85
gabon,1929,06_Jun,23.95
gabon,1929,07_Jul,22.85
gabon,1929,08_Aug,23.21
gabon,1929,09_Sep,24.37
gabon,1929,10_Oct,25.04
gabon,1929,11_Nov,24.92
gabon,1929,12_Dec,24.86
gabon,1930,01_Jan,25.58
gabon,1930,02_Feb,25.81
gabon,1930,03_Mar,25.98
gabon,1930,04_Apr,25.62
gabon,1930,05_May,25.37
gabon,1930,06_Jun,23.95
gabon,1930,07_Jul,22.85
gabon,1930,08_Aug,23.21
gabon,1930,09_Sep,24.37
gabon,1930,10_Oct,25.04
gabon,1930,11_Nov,24.92
gabon,1930,12_Dec,24.86
gabon,1931,01_Jan,25.58
gabon,1931,02_Feb,25.81
gabon,1931,03_Mar,25.91
gabon,1931,04_Apr,25.8
gabon,1931,05_May,25.46
gabon,1931,06_Jun,23.95
gabon,1931,07_Jul,22.85
gabon,1931,08_Aug,23.21
gabon,1931,09_Sep,24.37
gabon,1931,10_Oct,25.04
gabon,1931,11_Nov,24.92
gabon,1931,12_Dec,24.86
gabon,1932,01_Jan,25.58
gabon,1932,02_Feb,25.81
gabon,1932,03_Mar,25.98
gabon,1932,04_Apr,25.58
gabon,1932,05_May,24.93
gabon,1932,06_Jun,23.95
gabon,1932,07_Jul,22.85
gabon,1932,08_Aug,23.21
gabon,1932,09_Sep,24.37
gabon,1932,10_Oct,25.04
gabon,1932,11_Nov,24.92
gabon,1932,12_Dec,24.86
gabon,1933,01_Jan,25.58
gabon,1933,02_Feb,25.81
gabon,1933,03_Mar,26.07
gabon,1933,04_Apr,25.9
gabon,1933,05_May,25.49
gabon,1933,06_Jun,23.95
gabon,1933,07_Jul,22.85
gabon,1933,08_Aug,23.21
gabon,1933,09_Sep,24.37
gabon,1933,10_Oct,25.04
gabon,1933,11_Nov,24.92
gabon,1933,12_Dec,24.86
gabon,1934,01_Jan,25.58
gabon,1934,02_Feb,25.81
gabon,1934,03_Mar,25.89
gabon,1934,04_Apr,25.93
gabon,1934,05_May,25.8
gabon,1934,06_Jun,23.95
gabon,1934,07_Jul,22.85
gabon,1934,08_Aug,23.21
gabon,1934,09_Sep,24.37
gabon,1934,10_Oct,25.04
gabon,1934,11_Nov,24.92
gabon,1934,12_Dec,24.86
gabon,1935,01_Jan,25.58
gabon,1935,02_Feb,25.81
gabon,1935,03_Mar,25.83
gabon,1935,04_Apr,25.82
gabon,1935,05_May,25.49
gabon,1935,06_Jun,23.95
gabon,1935,07_Jul,22.85
gabon,1935,08_Aug,23.21
gabon,1935,09_Sep,24.37
gabon,1935,10_Oct,25.04
gabon,1935,11_Nov,24.92
gabon,1935,12_Dec,24.86
gabon,1936,01_Jan,25.58
gabon,1936,02_Feb,25.81
gabon,1936,03_Mar,25.73
gabon,1936,04_Apr,25.7
gabon,1936,05_May,25.27
gabon,1936,06_Jun,23.95
gabon,1936,07_Jul,22.85
gabon,1936,08_Aug,23.21
gabon,1936,09_Sep,24.37
gabon,1936,10_Oct,25.04
gabon,1936,11_Nov,24.92
gabon,1936,12_Dec,24.86
gabon,1937,01_Jan,25.58
gabon,1937,02_Feb,25.81
gabon,1937,03_Mar,25.98
gabon,1937,04_Apr,26.01
gabon,1937,05_May,25.7
gabon,1937,06_Jun,23.95
gabon,1937,07_Jul,22.85
gabon,1937,08_Aug,23.21
gabon,1937,09_Sep,24.37
gabon,1937,10_Oct,25.04
gabon,1937,11_Nov,24.92
gabon,1937,12_Dec,24.86
gabon,1938,01_Jan,25.58
gabon,1938,02_Feb,25.81
gabon,1938,03_Mar,25.86
gabon,1938,04_Apr,25.87
gabon,1938,05_May,25.34
gabon,1938,06_Jun,23.95
gabon,1938,07_Jul,22.85
gabon,1938,08_Aug,23.21
gabon,1938,09_Sep,24.37
gabon,1938,10_Oct,25.04
gabon,1938,11_Nov,24.92
gabon,1938,12_Dec,24.86
gabon,1939,01_Jan,25.58
gabon,1939,02_Feb,25.81
gabon,1939,03_Mar,25.77
gabon,1939,04_Apr,25.9
gabon,1939,05_May,25.62
gabon,1939,06_Jun,23.95
gabon,1939,07_Jul,22.85
gabon,1939,08_Aug,23.21
gabon,1939,09_Sep,24.37
gabon,1939,10_Oct,25.04
gabon,1939,11_Nov,24.92
gabon,1939,12_Dec,24.86
gabon,1940,01_Jan,25.58
gabon,1940,02_Feb,25.81
gabon,1940,03_Mar,25.97
gabon,1940,04_Apr,25.82
gabon,1940,05_May,25.19
gabon,1940,06_Jun,23.95
gabon,1940,07_Jul,22.85
gabon,1940,08_Aug,23.21
gabon,1940,09_Sep,24.37
gabon,1940,10_Oct,25.04
gabon,1940,11_Nov,24.92
gabon,1940,12_Dec,24.86
gabon,1941,01_Jan,26.24
gabon,1941,02_Feb,26.49
gabon,1941,03_Mar,26.86
gabon,1941,04_Apr,26.83
gabon,1941,05_May,26.07
gabon,1941,06_Jun,24.52
gabon,1941,07_Jul,22.55
gabon,1941,08_Aug,23.5
gabon,1941,09_Sep,24.7
gabon,1941,10_Oct,25.93
gabon,1941,11_Nov,25.07
gabon,1941,12_Dec,25.32
gabon,1942,01_Jan,26.21
gabon,1942,02_Feb,26.6
gabon,1942,03_Mar,26.61
gabon,1942,04_Apr,26.74
gabon,1942,05_May,25.6
gabon,1942,06_Jun,24.22
gabon,1942,07_Jul,23.02
gabon,1942,08_Aug,23.14
gabon,1942,09_Sep,24.28
gabon,1942,10_Oct,25.29
gabon,1942,11_Nov,25.4
gabon,1942,12_Dec,25.09
gabon,1943,01_Jan,25.75
gabon,1943,02_Feb,25.84
gabon,1943,03_Mar,25.92
gabon,1943,04_Apr,25.85
gabon,1943,05_May,24.9
gabon,1943,06_Jun,22.43
gabon,1943,07_Jul,21.83
gabon,1943,08_Aug,23.12
gabon,1943,09_Sep,24.32
gabon,1943,10_Oct,25.51
gabon,1943,11_Nov,24.81
gabon,1943,12_Dec,25.25
gabon,1944,01_Jan,25.75
gabon,1944,02_Feb,25.82
gabon,1944,03_Mar,25.78
gabon,1944,04_Apr,26.29
gabon,1944,05_May,26.2
gabon,1944,06_Jun,24.72
gabon,1944,07_Jul,23.52
gabon,1944,08_Aug,23.67
gabon,1944,09_Sep,25.02
gabon,1944,10_Oct,25.44
gabon,1944,11_Nov,25.37
gabon,1944,12_Dec,25.58
gabon,1945,01_Jan,26.26
gabon,1945,02_Feb,26.17
gabon,1945,03_Mar,26.24
gabon,1945,04_Apr,26.32
gabon,1945,05_May,25.67
gabon,1945,06_Jun,24.22
gabon,1945,07_Jul,23.65
gabon,1945,08_Aug,23.41
gabon,1945,09_Sep,24.75
gabon,1945,10_Oct,25.33
gabon,1945,11_Nov,24.94
gabon,1945,12_Dec,25.43
gabon,1946,01_Jan,26.4
gabon,1946,02_Feb,26.27
gabon,1946,03_Mar,26.03
gabon,1946,04_Apr,26.44
gabon,1946,05_May,25.06
gabon,1946,06_Jun,23.86
gabon,1946,07_Jul,23.16
gabon,1946,08_Aug,23.11
gabon,1946,09_Sep,24.03
gabon,1946,10_Oct,24.89
gabon,1946,11_Nov,25.08
gabon,1946,12_Dec,25.21
gabon,1947,01_Jan,25.87
gabon,1947,02_Feb,25.92
gabon,1947,03_Mar,26.24
gabon,1947,04_Apr,26.11
gabon,1947,05_May,26.33
gabon,1947,06_Jun,25.16
gabon,1947,07_Jul,23.18
gabon,1947,08_Aug,24.07
gabon,1947,09_Sep,24.81
gabon,1947,10_Oct,25.74
gabon,1947,11_Nov,25.39
gabon,1947,12_Dec,24.81
gabon,1948,01_Jan,25.65
gabon,1948,02_Feb,25.59
gabon,1948,03_Mar,25.92
gabon,1948,04_Apr,25.75
gabon,1948,05_May,25.27
gabon,1948,06_Jun,23.91
gabon,1948,07_Jul,22.57
gabon,1948,08_Aug,23.2
gabon,1948,09_Sep,24.68
gabon,1948,10_Oct,25.37
gabon,1948,11_Nov,25.24
gabon,1948,12_Dec,25.43
gabon,1949,01_Jan,26.36
gabon,1949,02_Feb,26.04
gabon,1949,03_Mar,26.23
gabon,1949,04_Apr,26.55
gabon,1949,05_May,26.16
gabon,1949,06_Jun,24.58
gabon,1949,07_Jul,23.23
gabon,1949,08_Aug,23.36
gabon,1949,09_Sep,24.93
gabon,1949,10_Oct,25.48
gabon,1949,11_Nov,25.27
gabon,1949,12_Dec,25.06
gabon,1950,01_Jan,25.87
gabon,1950,02_Feb,25.71
gabon,1950,03_Mar,26.34
gabon,1950,04_Apr,26.3
gabon,1950,05_May,25.82
gabon,1950,06_Jun,25.11
gabon,1950,07_Jul,23.08
gabon,1950,08_Aug,23.15
gabon,1950,09_Sep,24.07
gabon,1950,10_Oct,25.02
gabon,1950,11_Nov,25.02
gabon,1950,12_Dec,25.19
gabon,1951,01_Jan,25.71
gabon,1951,02_Feb,25.81
gabon,1951,03_Mar,26.27
gabon,1951,04_Apr,26.64
gabon,1951,05_May,26.06
gabon,1951,06_Jun,24.27
gabon,1951,07_Jul,23.3
gabon,1951,08_Aug,23.64
gabon,1951,09_Sep,24.74
gabon,1951,10_Oct,25.46
gabon,1951,11_Nov,25.29
gabon,1951,12_Dec,25.37
gabon,1952,01_Jan,26.28
gabon,1952,02_Feb,26.29
gabon,1952,03_Mar,26.41
gabon,1952,04_Apr,26.52
gabon,1952,05_May,25.84
gabon,1952,06_Jun,24.23
gabon,1952,07_Jul,22.64
gabon,1952,08_Aug,23.1
gabon,1952,09_Sep,24.48
gabon,1952,10_Oct,25.44
gabon,1952,11_Nov,25.21
gabon,1952,12_Dec,25.07
gabon,1953,01_Jan,25.77
gabon,1953,02_Feb,25.81
gabon,1953,03_Mar,26.12
gabon,1953,04_Apr,26.49
gabon,1953,05_May,25.9
gabon,1953,06_Jun,24.35
gabon,1953,07_Jul,23.21
gabon,1953,08_Aug,23.05
gabon,1953,09_Sep,24.53
gabon,1953,10_Oct,25.27
gabon,1953,11_Nov,25.28
gabon,1953,12_Dec,25.38
gabon,1954,01_Jan,26.01
gabon,1954,02_Feb,25.27
gabon,1954,03_Mar,26.22
gabon,1954,04_Apr,26.26
gabon,1954,05_May,25.44
gabon,1954,06_Jun,23.63
gabon,1954,07_Jul,22.01
gabon,1954,08_Aug,22.7
gabon,1954,09_Sep,24.52
gabon,1954,10_Oct,25.1
gabon,1954,11_Nov,24.87
gabon,1954,12_Dec,25.08
gabon,1955,01_Jan,25.54
gabon,1955,02_Feb,25.97
gabon,1955,03_Mar,26.03
gabon,1955,04_Apr,26.01
gabon,1955,05_May,25.88
gabon,1955,06_Jun,24.12
gabon,1955,07_Jul,22.7
gabon,1955,08_Aug,23.0
gabon,1955,09_Sep,24.35
gabon,1955,10_Oct,25.3
gabon,1955,11_Nov,25.26
gabon,1955,12_Dec,24.73
gabon,1956,01_Jan,25.54
gabon,1956,02_Feb,25.94
gabon,1956,03_Mar,25.95
gabon,1956,04_Apr,26.11
gabon,1956,05_May,25.57
gabon,1956,06_Jun,24.07
gabon,1956,07_Jul,22.39
gabon,1956,08_Aug,22.62
gabon,1956,09_Sep,24.51
gabon,1956,10_Oct,25.11
gabon,1956,11_Nov,25.21
gabon,1956,12_Dec,24.82
gabon,1957,01_Jan,25.38
gabon,1957,02_Feb,26.04
gabon,1957,03_Mar,25.95
gabon,1957,04_Apr,26.36
gabon,1957,05_May,26.35
gabon,1957,06_Jun,24.22
gabon,1957,07_Jul,22.86
gabon,1957,08_Aug,23.47
gabon,1957,09_Sep,24.48
gabon,1957,10_Oct,25.22
gabon,1957,11_Nov,25.65
gabon,1957,12_Dec,25.48
gabon,1958,01_Jan,26.46
gabon,1958,02_Feb,26.43
